test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/jsoup/parser/HtmlParserTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,97,0,0,0,0,0,0.048,0.0,0.055,0.2063421328862508,1,1,1,1,7,0,6,1,1,0,0,97,97,97,0,97,0,0,0,97,879,127,693,333,482,105,446,545,327,218,2,2,2,1,1,0.15,98,98,98,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/ParseTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,11,0,0,0,0,0,0.019,0.0,0.017,0.20722543001174928,1,1,1,1,11,0,9,2,1,2,0,13,13,11,0,13,0,0,0,13,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,9,0,0,0,0,0,0.0,0.0,0.0,0.20664868354797364,1,1,1,1,9,1,7,0,1,0,0,9,9,9,0,9,0,0,0,9,104,22,79,38,53,5,58,68,38,30,1,1,1,1,0,0.06,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/ElementsTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,30,0,0,0,0,0,0.006,0.0,0.004,0.20969706773757932,1,1,1,1,7,0,7,0,2,0,0,32,32,32,0,32,0,0,0,32,286,50,233,105,160,9,165,198,107,91,1,1,1,1,0,0.04,32,32,32,32,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,28,0,0,0,0,0,0.027000000000000003,0.0,0.084,0.20850988626480105,1,1,1,1,7,0,6,0,1,0,0,28,28,28,0,28,0,0,0,28,245,48,189,104,123,28,121,150,101,49,1,1,1,1,0,0.15,28,28,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,26,0,0,0,0,0,0.028,0.0,0.03,0.2097405831019084,1,1,1,1,12,1,10,0,1,0,2,28,28,28,0,28,0,2,0,26,410,71,334,133,245,12,192,223,107,116,2,2,2,1,1,0.04,30,30,31,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,7,0,0,0,0,0,0.001,0.0,0.001,0.20680110851923625,1,1,1,1,9,0,8,0,1,0,0,7,7,7,0,7,0,0,0,7,93,18,70,36,44,6,54,62,36,26,1,1,1,1,0,0.09,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,50,0,0,0,0,0,0.06,0.0,0.05,0.20679492950439451,1,1,1,1,11,1,10,0,1,0,0,50,50,50,0,50,0,0,0,50,664,130,523,229,414,28,418,469,226,243,1,1,1,1,0,0.05,50,50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTypeTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,4,0,0,0,0,0,0.0,0.0,0.0,0.4871594190597534,1,1,1,1,5,0,4,1,1,0,0,4,4,4,0,4,0,0,0,4,41,9,27,18,11,9,14,19,15,4,1,1,1,1,0,0.33,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,65,0,0,0,0,0,0.029,0.0,0.029,0.208373232682546,1,1,1,1,11,1,9,0,1,0,0,65,65,65,1,65,0,0,0,65,853,154,670,272,512,50,515,589,268,321,4,4,4,1,1,0.07,73,73,73,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,11,0,0,0,0,0,0.0,0.0,0.0,0.21196668942769367,1,1,1,1,7,0,7,1,1,0,0,11,11,11,0,11,0,0,0,11,133,18,107,65,57,21,67,79,56,23,1,1,1,1,0,0.2,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/TextNodeTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,5,0,0,0,0,0,0.0,0.0,0.0,0.2113425334294637,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,23,0,0,0,0,0,0.002,0.0,0.004,0.2098397453625997,1,1,1,1,9,1,8,1,2,0,0,25,25,25,0,25,0,0,0,25,277,51,218,99,158,37,162,188,99,89,1,1,1,1,0,0.17,25,25,25,25,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,8,0,0,0,0,0,0.001,0.0,0.001,0.20849399169286087,1,1,1,1,8,0,8,1,1,0,0,8,8,8,0,8,0,0,0,8,93,16,77,20,51,13,59,68,20,48,1,1,1,1,0,0.17,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/CssTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,17,0,0,0,0,0,0.002,0.0,0.003,0.2084755619366964,1,1,1,1,8,0,7,0,1,1,1,20,20,19,1,20,0,0,1,19,221,36,185,56,107,0,124,153,45,108,3,3,3,1,1,0.0,28,28,28,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,9,0,0,0,0,0,0.001,0.0,0.001,0.2084704001744588,1,1,1,1,13,1,11,1,1,0,0,9,9,9,0,9,0,0,0,9,147,24,114,55,87,16,74,85,52,33,2,2,2,1,1,0.14,10,10,10,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/DataUtilTest.java,1dec69d8df78aee955205d8ae8bed0dfe86056f8,10,0,0,0,0,0,0.004,0.0,0.004,0.4912413199742635,1,1,1,1,6,0,6,0,1,0,0,10,10,10,0,10,0,0,0,10,98,17,81,39,43,3,44,56,31,25,2,2,2,1,1,0.04,11,11,11,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,17,0,0,0,0,0,0.002,0.0,0.003,0.36471578280131023,1,1,1,1,7,0,7,1,1,0,0,17,17,17,0,17,0,0,0,17,165,27,135,54,90,19,99,117,54,63,1,1,1,1,0,0.14,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/UrlConnectTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,1,0,0,0,0,0,0.0,0.0,0.0,0.15674523115158082,1,1,1,1,8,0,7,2,1,1,3,48,48,47,0,48,0,1,0,47,562,72,436,245,260,126,252,309,192,117,3,3,3,1,2,0.29,57,57,57,48,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,9,0,0,0,0,0,0.001,0.0,0.0,0.1515817125638326,1,1,1,1,13,1,11,1,1,0,0,9,9,9,0,9,0,0,0,9,147,24,114,55,87,16,74,85,52,33,2,2,2,1,1,0.14,10,10,10,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,97,0,0,0,0,0,0.055,0.0,0.055,0.15728269418080648,1,1,1,1,7,0,6,1,1,0,0,97,97,97,0,97,0,0,0,97,879,127,693,333,482,105,446,545,327,218,2,2,2,1,1,0.15,98,98,98,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,30,0,0,0,0,0,0.004,0.0,0.005,0.15689104398091633,1,1,1,1,7,0,7,0,2,0,0,32,32,32,0,32,0,0,0,32,286,50,233,105,160,9,165,198,107,91,1,1,1,1,0,0.04,32,32,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/CssTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,17,0,0,0,0,0,0.003,0.0,0.002,0.15355767806371054,1,1,1,1,8,0,7,0,1,1,1,20,20,19,1,20,0,0,1,19,221,36,185,56,107,0,124,153,45,108,3,3,3,1,1,0.0,28,28,28,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/W3CDomTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,2,0,0,0,0,0,0.077,0.0,0.083,0.15965407292048134,1,1,1,1,15,1,14,0,1,0,0,2,2,2,0,2,0,0,0,2,52,9,43,25,25,0,22,25,23,2,1,1,1,1,0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,5,0,0,0,0,0,0.0,0.0,0.0,0.15505354007085165,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,50,0,0,0,0,0,0.05,0.0,0.067,0.15691254138946534,1,1,1,1,11,1,10,0,1,0,0,50,50,50,0,50,0,0,0,50,664,130,523,229,414,28,418,469,226,243,1,1,1,1,0,0.05,50,50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,9,0,0,0,0,0,0.0,0.0,0.0,0.15901946624120075,1,1,1,1,9,1,7,0,1,0,0,9,9,9,0,9,0,0,0,9,104,22,79,38,53,5,58,68,38,30,1,1,1,1,0,0.06,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,11,0,0,0,0,0,0.017,0.0,0.027000000000000003,0.15960429906845092,1,1,1,1,11,0,9,2,1,2,0,13,13,11,0,13,0,0,0,13,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,23,0,0,0,0,0,0.004,0.0,0.005,0.1561278263727824,1,1,1,1,9,1,8,1,2,0,0,25,25,25,0,25,0,0,0,25,277,51,218,99,158,37,162,188,99,89,1,1,1,1,0,0.17,25,25,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/ElementTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,65,0,0,0,0,0,0.029,0.0,0.021,0.15759469668070475,1,1,1,1,11,1,9,0,1,0,0,65,65,65,1,65,0,0,0,65,853,154,670,272,512,50,515,589,268,321,4,4,4,1,1,0.07,73,73,73,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,11,0,0,0,0,0,0.0,0.0,0.0,0.15759608348210652,1,1,1,1,7,0,7,1,1,0,0,11,11,11,0,11,0,0,0,11,133,18,107,65,57,21,67,79,56,23,1,1,1,1,0,0.2,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,7,0,0,0,0,0,0.001,0.0,0.001,0.15945688088734944,1,1,1,1,9,0,8,0,1,0,0,7,7,7,0,7,0,0,0,7,93,18,70,36,44,6,54,62,36,26,1,1,1,1,0,0.09,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,26,0,0,0,0,0,0.03,0.0,0.002,0.16009959777196248,1,1,1,1,12,1,10,0,1,0,2,28,28,28,0,28,0,2,0,26,410,71,334,133,245,12,192,223,107,116,2,2,2,1,1,0.04,30,30,31,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,8,0,0,0,0,0,0.001,0.0,0.001,0.1576111634572347,1,1,1,1,8,0,8,1,1,0,0,8,8,8,0,8,0,0,0,8,93,16,77,20,51,13,59,68,20,48,1,1,1,1,0,0.17,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,69e10fa70dbf6c7b2e8c707e9654b449544b737c,28,0,0,0,0,0,0.084,0.0,0.068,0.16106110016504924,1,1,1,1,7,0,6,0,1,0,0,28,28,28,0,28,0,0,0,28,245,48,189,104,123,28,121,150,101,49,1,1,1,1,0,0.15,28,28,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,1,0,0,0,0,0,0.006,0.0,0.0,0.163971741994222,1,1,1,1,8,0,7,2,1,1,3,48,48,47,0,48,0,1,0,47,562,72,436,245,260,126,252,309,192,117,3,3,3,1,2,0.29,57,57,57,48,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/XmlTreeBuilderTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,11,0,0,0,0,0,0.001,0.0,0.0,0.16422470410664874,1,1,1,1,7,0,7,1,1,0,0,11,11,11,0,11,0,0,0,11,133,18,107,65,57,21,67,79,56,23,1,1,1,1,0,0.2,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,9,0,0,0,0,0,0.0,0.0,0.001,0.6026515126228332,1,1,1,1,13,1,11,1,1,0,0,9,9,9,0,9,0,0,0,9,147,24,114,55,87,16,74,85,52,33,2,2,2,1,1,0.14,10,10,10,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,17,0,0,0,0,0,0.003,0.0,0.004,0.6040496985117595,1,1,1,1,7,0,7,1,1,0,0,17,17,17,0,17,0,0,0,17,165,27,135,54,90,19,99,117,54,63,1,1,1,1,0,0.14,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,97,0,0,0,0,0,0.123,0.0,0.06,0.1649480978647868,1,1,1,1,7,0,6,1,1,0,0,97,97,97,0,97,0,0,0,97,879,127,693,333,482,105,446,545,327,218,2,2,2,1,1,0.15,98,98,98,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,30,0,0,0,0,0,0.005,0.0,0.01,0.6027113318443298,1,1,1,1,7,0,7,0,2,0,0,32,32,32,0,32,0,0,0,32,286,50,233,105,160,9,165,198,107,91,1,1,1,1,0,0.04,32,32,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/ElementTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,65,0,0,0,0,0,0.021,0.0,0.006,0.6003087441126506,1,1,1,1,11,1,9,0,1,0,0,65,65,65,1,65,0,0,0,65,853,154,670,272,512,50,515,589,268,321,4,4,4,1,1,0.07,73,73,73,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,7,0,0,0,0,0,0.001,0.0,0.001,0.6000372330347697,1,1,1,1,9,0,8,0,1,0,0,7,7,7,0,7,0,0,0,7,93,18,70,36,44,6,54,62,36,26,1,1,1,1,0,0.09,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,8,0,0,0,0,0,0.001,0.0,0.001,0.5997085809707642,1,1,1,1,8,0,8,1,1,0,0,8,8,8,0,8,0,0,0,8,93,16,77,20,51,13,59,68,20,48,1,1,1,1,0,0.17,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/TextNodeTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,5,0,0,0,0,0,0.0,0.0,0.0,0.6031887571016947,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/CssTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,17,0,0,0,0,0,0.002,0.0,0.006,0.6040761391321818,1,1,1,1,8,0,7,0,1,1,1,20,20,19,1,20,0,0,1,19,221,36,185,56,107,0,124,153,45,108,3,3,3,1,1,0.0,28,28,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/W3CDomTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,2,0,0,0,0,0,0.083,0.0,0.08199999999999999,0.604073949654897,1,1,1,1,15,1,14,0,1,0,0,2,2,2,0,2,0,0,0,2,52,9,43,25,25,0,22,25,23,2,1,1,1,1,0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/ParseTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,11,0,0,0,0,0,0.027000000000000003,0.0,0.018000000000000002,0.6030364990234375,1,1,1,1,11,0,9,2,1,2,0,13,13,11,0,13,0,0,0,13,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,28,0,0,0,0,0,0.068,0.0,0.08,0.6009401599566142,1,1,1,1,7,0,6,0,1,0,0,28,28,28,0,28,0,0,0,28,245,48,189,104,123,28,121,150,101,49,1,1,1,1,0,0.15,28,28,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,26,0,0,0,0,0,0.002,0.0,0.003,0.6019153038660685,1,1,1,1,12,1,10,0,1,0,2,28,28,28,0,28,0,2,0,26,410,71,334,133,245,12,192,223,107,116,2,2,2,1,1,0.04,30,30,31,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,23,0,0,0,0,0,0.005,0.0,0.005,0.6037663817405701,1,1,1,1,9,1,8,1,2,0,0,25,25,25,0,25,0,0,0,25,277,51,218,99,158,37,162,188,99,89,1,1,1,1,0,0.17,25,25,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,50,0,0,0,0,0,0.067,0.0,0.042,0.6052028854688009,1,1,1,1,11,1,10,0,1,0,0,50,50,50,0,50,0,0,0,50,664,130,523,229,414,28,418,469,226,243,1,1,1,1,0,0.05,50,50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,f1622e2fc63d3b5df69df2960dde2b4a6011e693,9,0,0,0,0,0,0.0,0.0,0.001,0.6052278717358907,1,1,1,1,9,1,7,0,1,0,0,9,9,9,0,9,0,0,0,9,104,22,79,38,53,5,58,68,38,30,1,1,1,1,0,0.06,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/UrlConnectTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,1,0,0,0,0,0,0.0,0.0,0.0,0.18946698506673176,1,1,1,1,8,0,7,2,1,1,3,52,52,51,0,52,0,1,0,51,605,79,469,264,281,136,270,332,207,125,3,3,3,1,2,0.29,62,62,62,52,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/XmlTreeBuilderTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,11,0,0,0,0,0,0.0,0.0,0.0,0.18948006232579548,1,1,1,1,7,0,7,1,1,0,0,11,11,11,0,11,0,0,0,11,133,18,107,65,57,21,67,79,56,23,1,1,1,1,0,0.2,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,17,0,0,0,0,0,0.004,0.0,0.002,0.18915281295776368,1,1,1,1,7,0,7,1,1,0,0,17,17,17,0,17,0,0,0,17,165,27,135,54,90,19,99,117,54,63,1,1,1,1,0,0.14,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,9,0,0,0,0,0,0.001,0.0,0.001,0.18977944056193036,1,1,1,1,13,1,11,1,1,0,0,9,9,9,0,9,0,0,0,9,147,24,114,55,87,16,74,85,52,33,2,2,2,1,1,0.14,10,10,10,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,97,0,0,0,0,0,0.06,0.0,0.058,0.1894451419512431,1,1,1,1,7,0,6,1,1,0,0,97,97,97,0,97,0,0,0,97,879,127,693,333,482,105,446,545,327,218,2,2,2,1,1,0.15,98,98,98,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,30,0,0,0,0,0,0.01,0.0,0.002,0.18943119843800865,1,1,1,1,7,0,7,0,2,0,0,32,32,32,0,32,0,0,0,32,286,50,233,105,160,9,165,198,107,91,1,1,1,1,0,0.04,32,32,32,32,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,26,0,0,0,0,0,0.003,0.0,0.009000000000000001,0.1866947571436564,1,1,1,1,12,1,10,0,1,0,2,28,28,28,0,28,0,2,0,26,410,71,334,133,245,12,192,223,107,116,2,2,2,1,1,0.04,30,30,31,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,28,0,0,0,0,0,0.08,0.0,0.001,0.18741447925567628,1,1,1,1,7,0,6,0,1,0,0,28,28,28,0,28,0,0,0,28,245,48,189,104,123,28,121,150,101,49,1,1,1,1,0,0.15,28,28,28,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/EntitiesTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,9,0,0,0,0,0,0.001,0.0,0.0,0.1861570676167806,1,1,1,1,9,1,7,0,1,0,0,9,9,9,0,9,0,0,0,9,104,22,79,38,53,5,58,68,38,30,1,1,1,1,0,0.06,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,11,0,0,0,0,0,0.018000000000000002,0.0,0.039,0.1883578340212504,1,1,1,1,11,0,9,2,1,2,0,13,13,11,0,13,0,0,0,13,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/W3CDomTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,2,0,0,0,0,0,0.08199999999999999,0.0,0.08199999999999999,0.18894328673680624,1,1,1,1,15,1,14,0,1,0,0,2,2,2,0,2,0,0,0,2,52,9,43,25,25,0,22,25,23,2,1,1,1,1,0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/CssTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,17,0,0,0,0,0,0.006,0.0,0.003,0.18955926497777306,1,1,1,1,8,0,7,0,1,1,1,20,20,19,1,20,0,0,1,19,221,36,185,56,107,0,124,153,45,108,3,3,3,1,1,0.0,28,28,28,20,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,65,0,0,0,0,0,0.006,0.0,0.035,0.19135673840840656,1,1,1,1,11,1,9,0,1,0,0,65,65,65,1,65,0,0,0,65,853,154,670,272,512,50,515,589,268,321,4,4,4,1,1,0.07,73,73,73,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,5,0,0,0,0,0,0.0,0.0,0.0,0.19074692726135253,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,8,0,0,0,0,0,0.001,0.0,0.001,0.19132469097773236,1,1,1,1,8,0,8,1,1,0,0,8,8,8,0,8,0,0,0,8,93,16,77,20,51,13,59,68,20,48,1,1,1,1,0,0.17,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,23,0,0,0,0,0,0.005,0.0,0.004,0.1893781344095866,1,1,1,1,9,1,8,1,2,0,0,25,25,25,0,25,0,0,0,25,277,51,218,99,158,37,162,188,99,89,1,1,1,1,0,0.17,25,25,25,25,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,3f39a5a48504b2a5cc9934b63f3e03420de1abc5,7,0,0,0,0,0,0.001,0.0,0.001,0.19226770798365275,1,1,1,1,9,0,8,0,1,0,0,7,7,7,0,7,0,0,0,7,93,18,70,36,44,6,54,62,36,26,1,1,1,1,0,0.09,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
