priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.7499245868717641,0.017,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,11,0.8215340410248224,0.2727272727272727
0.0,0.7049059777682138,0.062,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,3,0.8215340410248224,0.2727272727272727
0.0,0.680878583240281,0.094,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,2,0.8215340410248224,0.2727272727272727
0.0,0.6194400637030546,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,31,0.8215340410248224,0.2727272727272727
0.0,0.5149921128723398,0.003,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,14,0.8215340410248224,0.2727272727272727
0.0,0.5054346670152807,0.052000000000000005,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,5,0.8215340410248224,0.2727272727272727
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9801630867464762,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,31,0.7900737759892689,0.8285714285714286
1.0,0.9713503551991867,0.004,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,17,0.7900737759892689,0.8285714285714286
1.0,0.9577704678269429,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,24,0.7900737759892689,0.8285714285714286
1.0,0.8957064878172435,0.12300000000000001,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,2,0.7900737759892689,0.8285714285714286
1.0,0.8158863065952713,0.038,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,8,0.7900737759892689,0.8285714285714286
1.0,0.8088498984529161,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,32,0.7900737759892689,0.8285714285714286
1.0,0.7318285462766234,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,29,0.7900737759892689,0.8285714285714286
