test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/springframework/data/redis/connection/DefaultStringRedisConnectionTxTests.java,f4676edbd29a9bf845a194a9c1847b76453300df,275,0,0,0,0,0,0.0,0.08800000000000001,0.095,12.571488805611928,1,1,1,1,4,0,4,0,1,0,0,270,270,270,0,270,0,0,1,269,1739,313,1397,559,571,64,574,845,288,557,1,1,1,1,0,0.05,270,270,270,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateTests.java,f4676edbd29a9bf845a194a9c1847b76453300df,423,414,414,414,414,414,0.9787234042553192,0.748,0.785,1.4240285118420917,1,1,1,1,10,1,8,0,13,2,0,81,81,62,3,64,0,1,0,63,837,143,660,300,440,49,423,493,236,257,2,2,3,1,1,0.07,87,87,93,81,1.0,2.0,5.0,10.0,4.0,8.0,1.0
org/springframework/data/redis/core/SessionTest.java,f4676edbd29a9bf845a194a9c1847b76453300df,1,0,0,0,0,0,0.0,0.321,0.377,12.572834010918937,1,1,1,1,9,0,8,0,2,0,0,4,4,3,0,3,0,1,0,2,59,7,34,15,19,18,22,26,15,11,1,1,1,1,0,0.53,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamReceiverIntegrationTests.java,f4676edbd29a9bf845a194a9c1847b76453300df,1,0,0,0,0,0,0.0,0.0,0.001,1.4211410562197366,1,1,1,1,9,1,7,1,2,2,3,23,23,7,3,9,0,0,0,9,264,55,183,96,114,61,91,102,69,33,1,1,1,1,0,0.33,23,23,23,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveStreamCommandsTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,46,0,0,0,0,0,0.0,0.067,0.182,4.963383523623148,1,1,1,1,11,2,9,1,1,0,0,42,42,24,0,24,0,0,0,24,477,106,349,89,254,112,166,191,63,128,1,1,1,1,0,0.32,42,42,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,272,0,0,0,0,0,0.0,0.057,0.055,4.959275190035502,1,1,1,1,5,0,5,0,1,0,0,275,275,275,22,275,0,0,2,273,2179,392,1762,637,889,73,907,1183,360,823,1,1,1,1,0,0.04,275,275,275,275,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,26,0,0,0,0,0,0.0,1.104,1.162,4.9614868799845375,1,1,1,1,8,2,6,0,2,0,4,33,33,29,11,29,0,0,1,28,393,108,266,119,137,48,168,199,91,108,2,2,2,1,1,0.18,34,34,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.001,0.0,4.96120555003484,1,1,1,1,7,1,5,0,1,1,16,252,252,239,5,240,0,1,0,239,2457,750,1683,637,883,262,860,1109,364,745,3,3,3,1,1,0.16,259,259,259,252,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/StreamRecordsUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,5,0,0,0,0,0,0.0,0.047,0.045,19.360571432113648,1,1,1,1,6,1,5,0,3,1,10,12,12,11,3,12,1,0,0,11,167,39,107,66,53,26,64,79,53,26,1,1,1,1,0,0.24,12,12,12,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/RedisConnectionUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,2,0,0,0,0,0,0.0,0.201,0.311,19.362740659713744,1,1,1,1,3,0,3,0,2,0,0,216,216,216,6,216,0,0,2,214,990,230,738,289,231,24,258,477,247,230,2,2,2,1,1,0.03,217,217,217,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,423,414,414,414,414,414,0.9787234042553192,0.785,0.7709999999999999,4.958357203006744,1,1,1,1,10,1,8,0,13,2,0,81,81,62,3,64,0,1,0,63,837,143,660,300,440,49,423,493,236,257,2,2,3,1,1,0.07,87,87,93,81,1.0,2.0,5.0,10.0,4.0,8.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceSentinelIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,4.9648427844047545,1,1,1,1,14,3,11,0,1,2,7,13,13,11,1,13,0,0,0,13,293,70,199,92,123,37,128,148,73,75,2,2,2,1,1,0.19,14,14,14,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,25,0,0,0,0,0,0.0,0.06,0.066,4.965604293346405,1,1,1,1,12,2,9,0,1,2,0,37,37,29,2,31,0,3,0,28,571,123,412,169,272,54,251,295,118,177,2,2,2,1,1,0.13,43,43,44,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/SessionTest.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.377,0.159,4.958903781572976,1,1,1,1,9,0,8,0,2,0,0,4,4,3,0,3,0,1,0,2,59,7,34,15,19,18,22,26,15,11,1,1,1,1,0,0.53,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveRedisConnectionUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,14,0,0,0,0,0,0.0,0.228,0.177,4.965346606572469,1,1,1,1,8,2,5,0,1,0,0,19,19,15,3,15,0,0,0,15,241,72,149,85,72,34,92,108,62,46,1,1,1,1,0,0.23,19,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamMessageListenerContainerIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,4.964685873190562,1,1,1,1,13,4,9,0,2,3,3,21,21,12,4,15,0,2,0,13,383,108,254,146,164,38,173,190,108,82,1,1,1,1,0,0.15,21,21,21,21,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/PipeliningFlushPolicyUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,3,0,0,0,0,0,0.0,0.41,0.4270000000000001,4.965629347165426,1,1,1,1,17,6,10,0,1,0,0,3,3,3,1,3,0,0,0,3,93,28,47,23,26,21,35,39,19,20,1,1,1,1,0,0.45,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/AuthenticatingRedisClientTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.001,0.001,4.965628854433695,1,1,1,1,5,0,5,0,1,0,0,9,9,9,1,9,0,0,0,9,105,16,67,37,25,22,33,45,27,18,2,2,2,1,1,0.33,11,11,11,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueAdapterUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,6,0,0,0,0,0,0.0,0.222,0.081,10.576086088021595,1,1,1,1,13,4,9,0,3,0,0,8,8,8,7,8,0,0,0,8,198,50,127,65,60,27,90,101,52,49,1,1,1,1,0,0.21,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultReactiveGeoOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,18.418785305817927,1,1,1,1,11,2,8,1,1,2,6,35,35,21,4,23,0,0,0,23,459,102,330,149,223,104,180,204,122,82,1,1,1,1,0,0.32,35,35,35,35,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultReactiveValueOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,264,0,0,0,0,0,0.0,0.215,0.32799999999999996,18.419743378957108,1,1,1,1,11,3,7,0,1,2,0,32,32,26,5,28,0,0,0,28,467,137,302,150,180,57,187,218,120,98,3,3,3,1,1,0.19,34,34,34,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactorySentinelIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,4,0,0,0,0,0,0.0,0.15,0.01,9.576285970211028,1,1,1,1,8,2,6,0,1,0,1,5,5,5,2,5,0,0,0,5,95,21,51,28,24,29,28,35,20,15,2,2,2,1,1,0.57,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/KeyExpirationEventMessageListenerTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,2,2,2,2,0,0,0.0,0.387,0.0,6.3831956346829735,1,1,1,1,11,2,8,0,1,0,0,6,6,4,4,4,0,0,0,4,122,26,77,38,35,21,53,62,33,29,2,2,2,1,1,0.27,7,7,7,6,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicLongTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,44,0,0,0,0,0,0.0,0.054000000000000006,0.07,10.570962019761403,1,1,1,1,10,2,7,0,1,2,0,34,34,24,3,26,0,0,0,26,395,110,258,124,148,44,170,197,90,107,1,1,1,1,0,0.17,34,34,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/script/DefaultScriptExecutorUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,5,0,0,0,0,0,0.0,0.106,0.16399999999999998,19.368717102209725,1,1,1,1,7,2,5,0,1,0,0,6,6,6,5,6,0,0,0,6,103,27,58,31,21,23,34,41,24,17,1,1,1,1,0,0.4,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisKeyValueTemplateTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,44,44,44,44,44,44,1.0,0.442,0.293,10.576030611991882,1,1,1,1,17,3,13,0,8,2,0,57,57,33,36,35,1,0,0,34,975,238,701,227,505,69,464,514,179,335,8,8,8,8,1,0.1,64,64,64,64,1.0,2.0,5.0,10.0,4.0,8.0,1.0
org/springframework/data/redis/core/ConnectionSplittingInterceptorUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,3,0,0,0,0,0,0.0,0.002,0.002,19.36060305039088,1,1,1,1,5,0,4,0,1,0,2,4,4,4,4,4,0,0,0,4,88,17,53,30,16,21,31,37,23,14,1,1,1,1,0,0.4,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactoryIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,3,0,0,0,0,0,0.0,0.0,0.001,10.573182312647502,1,1,1,1,9,2,7,0,1,0,0,4,4,4,1,4,0,0,0,4,82,18,44,19,20,23,24,30,15,15,2,2,2,1,1,0.52,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisConnectionUtilsUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,19.361406274636586,1,1,1,1,11,4,7,0,1,0,0,1,1,1,0,1,0,0,0,1,44,9,15,10,5,21,10,12,9,3,1,1,1,1,0,1.4,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisTemplateUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,7,0,0,0,0,0,0.0,0.0,0.011000000000000001,19.358759264151253,1,1,1,1,9,2,7,0,6,0,1,13,13,13,4,13,0,0,0,13,180,42,117,47,58,28,67,83,40,43,1,1,1,1,0,0.24,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultReactiveZSetOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,363,0,0,0,0,0,0.0,0.295,0.359,18.421177438894905,1,1,1,1,14,3,10,1,1,2,4,38,38,35,5,37,0,0,0,37,696,191,478,226,333,117,294,332,185,147,1,1,1,1,0,0.24,38,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultReactiveHyperLogLogOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,33,0,0,0,0,0,0.0,0.002,0.038,18.42117576201757,1,1,1,1,9,2,6,0,1,2,0,7,7,5,4,7,0,0,0,7,129,27,75,49,32,30,50,58,40,18,1,1,1,1,0,0.4,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultValueOperationsUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,19.358321162064872,1,1,1,1,10,3,7,0,1,0,0,2,2,2,5,2,0,0,0,2,70,15,37,25,10,19,28,31,22,9,1,1,1,1,0,0.51,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/cache/RedisCacheTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,138,0,0,0,0,0,0.0,0.08900000000000001,0.147,19.35882333914439,1,1,1,1,6,1,5,0,4,2,0,51,51,26,15,28,1,0,0,27,403,101,280,140,144,46,150,183,98,85,1,1,1,1,1,0.16,51,51,51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultClusterOperationsUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,29,0,0,0,0,0,0.0,0.096,0.099,19.366182367006942,1,1,1,1,3,0,3,0,1,0,2,44,44,30,4,30,0,0,0,30,280,77,184,95,66,48,89,120,62,58,1,1,1,1,0,0.26,44,44,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,50,0,0,0,0,0,0.0,0.586,0.627,19.363805651664734,1,1,1,1,13,3,10,0,7,0,0,59,59,58,3,58,1,0,5,52,956,246,686,330,456,82,429,506,245,261,2,2,2,1,1,0.12,67,67,67,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/atomic/RedisAtomicDoubleTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,48,0,0,0,0,0,0.0,0.055999999999999994,0.065,10.57487377723058,1,1,1,1,9,2,6,0,1,2,0,36,36,26,3,28,0,0,0,28,406,113,267,128,148,52,173,202,92,110,1,1,1,1,0,0.19,36,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/AbstractRedisCollectionUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,2,0,0,0,0,0,0.0,0.0,0.08,19.36153170665105,1,1,1,1,8,1,6,0,3,0,0,9,9,9,5,9,0,0,0,9,112,23,71,30,32,21,37,46,29,17,1,1,1,1,0,0.3,9,9,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultReactiveHashOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,34,0,0,0,0,0,0.0,0.03,0.032,18.424669377009074,1,1,1,1,14,3,10,3,1,2,0,27,27,20,5,22,0,1,0,21,466,110,335,158,232,121,172,195,130,65,1,1,2,1,0,0.36,27,27,31,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultReactiveStreamOperationsTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,121,0,0,0,0,0,0.0,0.012,0.016,4.968520029385885,1,1,1,1,13,3,9,1,1,2,0,24,24,13,6,15,0,0,0,15,375,85,258,126,162,67,150,169,107,62,5,5,5,1,1,0.26,30,30,37,24,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/ReactiveRedisMessageListenerContainerIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,10,0,0,0,0,0,0.0,0.018000000000000002,0.008,6.3872002800305685,1,1,1,1,7,1,5,1,1,3,3,21,21,8,2,11,0,1,0,10,206,42,140,67,75,48,74,87,53,34,2,2,2,1,1,0.34,22,22,22,21,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicIntegerTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,44,0,0,0,0,0,0.0,0.053,0.059000000000000004,10.57642679611842,1,1,1,1,10,2,7,0,1,2,0,35,35,24,3,26,0,0,0,26,413,114,272,128,157,47,176,207,95,112,3,3,3,1,4,0.17,38,38,38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisKeyValueAdapterTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,30,0,0,0,0,0,0.0,0.049,0.061,19.375287834803267,1,1,1,1,14,3,10,0,9,4,1,40,38,35,27,39,0,2,0,37,794,219,537,220,334,78,379,429,167,262,3,3,3,1,2,0.15,44,44,45,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultReactiveSetOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,198,0,0,0,0,0,0.0,0.092,0.132,18.423962795734404,1,1,1,1,11,2,8,0,1,2,0,30,30,20,4,22,0,0,0,22,424,111,286,141,194,67,183,206,117,89,1,1,1,1,0,0.23,30,30,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/listener/RedisMessageListenerContainerUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.022000000000000002,0.047,19.368189827601114,1,1,1,1,11,2,8,0,2,0,0,5,5,3,7,3,0,0,0,3,102,23,58,26,32,22,45,49,24,25,1,1,1,1,0,0.38,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/CompareAndSetIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,6,6,6,6,6,6,1.0,0.0,0.013999999999999999,10.577009336153669,1,1,1,1,6,1,4,0,1,2,1,13,13,5,3,7,0,0,0,7,132,29,82,53,40,24,56,64,43,21,1,1,1,1,0,0.29,13,13,13,13,1.0,3.0,5.0,11.0,4.0,9.0,1.0
org/springframework/data/redis/cache/DefaultRedisCacheWriterTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,30,0,0,0,0,0,0.0,0.078,0.065,10.580988526344301,1,1,1,1,7,1,6,0,2,2,1,42,42,19,5,21,1,1,0,19,329,85,225,85,135,34,125,150,64,86,2,2,2,1,1,0.15,43,43,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTxTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,277,0,0,0,0,0,0.0,0.452,0.348,4.969407514731089,1,1,1,1,4,0,4,0,1,0,0,268,268,268,0,268,0,0,1,267,1855,314,1516,556,697,64,565,834,288,546,1,1,1,1,0,0.04,268,268,268,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/ReactiveRedisTemplateIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,242,0,0,0,0,0,0.0,0.22899999999999998,0.209,17.544598225752512,1,1,1,1,11,2,8,1,1,2,0,35,35,24,3,26,0,0,0,26,495,134,334,159,209,84,187,216,127,89,3,3,3,1,1,0.25,37,37,39,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionTxTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,275,0,0,0,0,0,0.0,0.095,0.086,4.9697558164596565,1,1,1,1,4,0,4,0,1,0,0,270,270,270,0,270,0,0,1,269,1739,313,1397,559,571,64,574,845,288,557,1,1,1,1,0,0.05,270,270,270,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,276,0,0,0,0,0,0.0,0.08900000000000001,0.086,4.971685870488485,1,1,1,1,4,0,4,0,1,0,0,270,270,270,0,270,0,0,1,269,1732,318,1382,558,558,68,570,841,288,553,1,1,1,1,0,0.05,270,270,270,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/IndexWriterUnitTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,11,0,0,0,0,0,0.0,0.005,0.009000000000000001,19.36960176229477,1,1,1,1,6,1,5,0,4,0,4,18,18,15,4,15,0,0,0,15,216,54,143,73,64,30,80,98,59,39,1,1,1,1,0,0.21,18,18,18,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceClusterKeyspaceNotificationsTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.0,0.0,6.3905388037363675,1,1,1,1,6,0,5,0,4,0,1,17,17,13,4,13,3,1,6,3,194,41,124,70,44,30,67,84,53,31,1,1,1,1,0,0.24,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/script/DefaultReactiveScriptExecutorTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,8,8,8,8,8,8,1.0,0.032,0.046,19.37774972518285,1,1,1,1,11,3,8,0,1,2,3,14,14,10,0,12,0,0,1,11,248,61,167,83,94,28,102,117,64,53,2,2,2,1,1,0.17,15,15,15,14,1.0,3.0,5.0,11.0,4.0,9.0,1.0
org/springframework/data/redis/core/DefaultReactiveListOperationsIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,231,0,0,0,0,0,0.0,0.335,0.414,18.429414860407512,1,1,1,1,15,3,11,3,1,2,0,25,25,23,4,25,0,0,0,25,482,122,333,137,233,135,165,191,110,81,1,1,1,1,0,0.41,25,25,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamReceiverIntegrationTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,1,0,0,0,0,0,0.0,0.001,0.001,4.970658926169079,1,1,1,1,9,1,7,1,2,2,3,23,23,7,3,9,0,0,0,9,264,55,183,96,114,61,91,102,69,33,1,1,1,1,0,0.33,23,23,23,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/SubscriptionConnectionTests.java,3b9de23297e25e8c829d11660a6834410fc32bb6,6,0,0,0,0,0,0.0,240.734,240.856,10.584025371074675,1,1,1,1,13,1,10,1,2,2,2,8,8,6,3,8,0,0,0,8,189,25,127,58,70,37,93,109,55,54,3,3,3,1,2,0.29,14,14,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisCommandUnitTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,12,0,0,0,0,0,0.0,0.008,0.006,278.9426053444544,1,1,1,1,5,0,4,0,1,0,0,12,12,12,1,12,0,0,0,12,120,26,71,31,28,35,33,46,19,27,1,1,1,1,0,0.49,12,12,12,12,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisConnectionUtilsUnitTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,1,0,0,0,0,0,0.0,0.0,0.0,0.7765864888827007,1,1,1,1,11,4,7,0,1,0,0,1,1,1,0,1,0,0,0,1,44,9,15,10,5,21,10,12,9,3,1,1,1,1,0,1.4,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/ConnectionSplittingInterceptorUnitTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,3,0,0,0,0,0,0.0,0.002,0.22,0.7771649082501729,1,1,1,1,5,0,4,0,1,0,2,4,4,4,4,4,0,0,0,4,88,17,53,30,16,21,31,37,23,14,1,1,1,1,0,0.4,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,1,0,0,0,0,0,0.0,0.0,0.645,0.7833530147870381,1,1,1,1,7,1,5,0,1,1,16,252,252,239,5,240,0,1,0,239,2457,750,1683,637,883,262,860,1109,364,745,3,3,3,1,1,0.16,259,259,259,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamMessageListenerContainerIntegrationTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,1,0,0,0,0,0,0.0,0.0,0.449,0.7809692740440368,1,1,1,1,13,4,9,0,2,3,3,21,21,12,4,15,0,2,0,13,383,108,254,146,164,38,173,190,108,82,1,1,1,1,0,0.15,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionUnitTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,26,0,0,0,0,0,0.0,1.162,0.902,0.7847211082776387,1,1,1,1,8,2,6,0,2,0,4,33,33,29,11,29,0,0,1,28,393,108,266,119,137,48,168,199,91,108,2,2,2,1,1,0.18,34,34,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/AuthenticatingRedisClientTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,1,0,0,0,0,0,0.0,0.001,0.0,0.7810480554898579,1,1,1,1,5,0,5,0,1,0,0,9,9,9,1,9,0,0,0,9,105,16,67,37,25,22,33,45,27,18,2,2,2,1,1,0.33,11,11,11,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/PipeliningFlushPolicyUnitTests.java,c4623ef0592046e7a02a1f064a736cc7b573a3a2,3,0,0,0,0,0,0.0,0.4270000000000001,0.5589999999999999,0.7814386685689291,1,1,1,1,17,6,10,0,1,0,0,3,3,3,1,3,0,0,0,3,93,28,47,23,26,21,35,39,19,20,1,1,1,1,0,0.45,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTests.java,d7b8d9b0189203015e98f4f5c6746cdd6da57cd6,276,0,0,0,0,0,0.0,0.086,0.086,8.133493542671204,1,1,1,1,4,0,4,0,1,0,0,270,270,270,0,270,0,0,1,269,1732,318,1382,558,558,68,570,841,288,553,1,1,1,1,0,0.05,270,270,270,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
